i,model
332,-1.058185982320624
333,0.06257716350120524
334,-0.06289280792609456
335,-0.22396714588477276
336,-0.01474780905830133
337,-0.6176769335429126
338,0.15255790714739878
339,0.666436446568338
340,-1.0548307255865623
341,-0.5002787629085976
342,-0.14586599208283907
343,0.12292835546983175
344,0.08907976080760528
345,-0.5723500810873143
346,0.43931171506434935
347,0.7127887901607654
348,0.6080152901423077
349,-1.007815356871841
350,-0.32711507069404205
351,0.8498767849731556
352,-0.3334480159684345
353,0.2854179761205063
354,0.36035081959995435
355,-0.5879079018180808
356,-1.3476628817649954
357,-0.8970985702771145
358,0.13909052968845648
359,-0.4186625435889309
360,0.48555396807071904
361,1.0291916211372216
362,-0.18198792789738716
363,0.16654413533217644
364,0.02861138515127053
365,0.560662076357002
366,0.10374250509294039
367,-0.9186712132910904
368,0.00025751323033101903
369,-0.8035549594037954
370,-0.7572559795684579
371,-0.21376312192160132
372,0.018141264414611502
373,0.32419564080854607
374,-0.38517383838847996
375,0.09502062074533116
376,-0.16962926779643447
377,-0.8602801647700586
378,-0.44708209976610214
379,0.11972965136446329
380,-0.05853005863316233
381,-0.02843942753291219
382,0.25531112250870186
383,-0.8894459178822897
384,-0.5249417471118629
385,0.3299740698205753
386,0.21197344292123532
387,-0.7153458143945141
388,0.240434611619999
389,0.4155765862008305
390,-0.2612695336402269
391,-0.530506191819472
392,-0.1943692502535235
393,-0.06457591841006727
394,-0.17716578805584465
395,0.9360363575833283
396,-0.5793736787069755
397,-0.21190790494866346
398,-1.2689668389140496
399,-0.554601678165857
400,0.05824443053750905
401,-0.9026801933899125
402,-0.38774540161327803
403,0.07872922845349789
404,-0.7914116960316592
405,-1.0654727896650498
406,0.5408937521670997
407,-1.0108169384669063
408,-0.2598423740964121
409,0.2280734351424568
410,0.8675899955693928
411,0.7659192365044015
412,-0.05807223317219118
413,0.7143477917061234
414,0.2578989575419885
415,-0.08767195709622388
416,-0.15642811551608504
417,0.41724353405806347
418,-0.045215251690894076
419,-0.8568342997728652
420,-0.2550929955394172
421,0.9460689382906237
422,0.06529982219389538
423,0.38817851548293814
424,-0.1290808764407081
425,0.888581459078905
426,0.7381684979129457
427,0.555803984092974
428,0.07368024145572419
429,-1.1224016620240027
430,-0.5488863085963341
431,-0.5579297657814051
432,-1.0060525523462795
433,-1.292711241840485
434,-0.1941444920448302
435,-0.7839761480045364
436,-0.16395371279330612
437,0.05590015079603186
438,0.6829715877598894
439,0.5997270986416887
440,-0.07777566343741879
441,-0.1942402675592922
442,-0.4789073225649506
443,0.29047846114255005
444,0.11403328375349757
445,-0.2624253809387996
446,0.011007922814967083
447,0.2958582425211769
448,0.07710671058980087
449,-0.30001339232260793
450,0.2844352319410979
451,-0.4115510723032586
452,0.9557979658673733
453,0.6567548515750345
454,-0.228182919889788
455,-0.2897960473831034
456,-0.8896786151539359
457,-0.012295788698577392
458,-0.0736157899708061
459,0.22768506611904726
460,-0.15124310822547876
461,0.47792439650673774
462,0.01305601492935242
463,0.438356737710354
464,-0.08968258945646085
465,-0.058084859587634444
466,-0.6535601038758893
467,0.5160157740176108
468,-0.04898520946673671
469,-0.8487893424963754
470,-0.0318995355040802
471,0.5053694378384329
472,-0.047046867091924016
473,0.00041654205525551435
474,-0.4480746975769108
475,1.2637943303107828
476,0.6185456803050668
477,-0.7133297552579541
478,0.688891186364714
479,-0.419323505128227
480,-0.6324772583684213
481,-0.14692902927267115
482,-0.6339923845726464
483,-0.6714610430102346
484,-0.7668944558763301
485,-0.6910723240263343
486,-0.09766454365971036
487,0.3923564677754034
488,-0.9901776821288166
489,-0.009642747930145995
490,0.040347637947113484
491,-0.0562295937894387
492,0.257618542872772
493,0.8911571672900973
494,-0.44227787863442003
495,-0.3030536593791423
496,-0.4925852316235104
497,-0.8132716539264268
498,0.7200628643151208
499,-0.1205927010548015
500,0.17098159403058616
501,0.2882293777482754
502,-0.1613633506009664
503,0.07920778259663716
504,-0.5494614237720861
505,0.41322533112554916
506,0.524455776595778
507,1.0205498818009702
508,-0.7569353895344304
509,0.2340142669816364
510,1.0631348287025408
511,0.36414412259396567
512,0.8448568606540752
513,-0.41704712023011786
514,0.4554092416126639
515,0.6352221685358631
516,0.5775504106085162
517,0.20404797303175076
518,-0.06380493250309319
519,-0.7924872774776179
520,0.8893358309159797
521,-0.1090933164252591
522,0.6231754926030827
523,-0.3890286897536656
524,1.4421080812124334
525,0.12017722830724797
526,1.1571206513863141
527,1.489481387590969
528,0.5460866728500097
529,0.13018649573797622
530,0.6501970558375954
531,0.35492605294638313
532,-0.3399278177112151
533,0.48343654531676394
534,-1.0233028480035036
535,0.29206673834430485
536,0.34396761521137886
537,-1.071057918735005
538,-0.8198955593630481
539,-0.2556233096155792
540,-0.6166519666822348
541,0.08319012625512118
542,-0.42812769675681966
543,0.7351066040995758
544,-0.3664873121046476
545,-0.8680353581108657
546,0.12649469903729524
547,-1.1742965438562807
548,0.03025682815288261
549,-0.17087005879439876
550,-0.20104442078181897
551,0.013515938874291422
552,0.07279788324476752
553,0.0006050282946676068
554,0.196831886637348
555,-0.9488615671149011
556,0.37533605371162704
557,0.4491741825515215
558,-0.14529193261600948
559,0.6612748674486264
560,-0.27737586597184527
561,0.05252722109967044
562,0.8285297816068617
563,-0.6170132987586021
564,-0.17070739130215448
565,0.5319075589491695
566,0.2743383383201388
567,0.854165524913747
568,0.5657004014559173
569,0.3517289122619295
570,-0.0059035859954861825
571,-0.09265925816777515
572,0.3910821614713965
573,0.4525688585865603
574,0.4014576786110946
575,-0.4392057761849435
576,-0.8112621196100607
577,0.26749822197119477
578,0.4574296382525299
579,-0.09157544235934346
580,0.3225733015011333
581,0.4742436466758211
582,-0.840975413489697
583,-0.12115930691429655
584,-0.7628935624940082
585,-0.8338010261834854
586,-1.3616574242262747
587,-0.4216291702905202
588,0.2605989843531862
589,-0.5310554023189397
590,-0.046861292930440834
591,-0.42145069559257897
592,0.21570921564789064
593,-1.291799927160515
594,0.8565500022436021
595,0.14980400524133788
596,0.6898722499859576
597,-0.4074369610035768
598,0.9459394832835967
599,0.41668347090739327
600,-0.8179895694611228
601,-0.4785556834496886
602,-0.3386841511184358
603,0.7157767484823355
604,0.48210083074378296
605,0.10093309562874617
606,0.12025307710877811
607,-0.9552999921825728
608,-0.5145169126001423
609,-0.29212614327852937
610,0.12929005849673691
611,-0.7190140709856996
612,0.20283022451737195
613,-0.8071793519273484
614,-0.2833447415616696
615,-0.19733859250131414
616,0.3920745023275434
617,-0.4019377483054088
618,-0.9158148696617914
619,0.44374707159267673
620,-0.7976783090065147
621,-0.6863422611696521
622,-0.7830493928598607
623,-0.9732206735975301
624,-0.5340974488806395
625,0.4971011574017275
626,0.5501491919116782
627,0.5261414726514337
628,-1.2957609541396073
629,-0.5670643210173414
630,0.19215733730197562
631,0.38699261972941423
632,-0.1026425210095995
633,-1.6396055253564672
634,-0.24172515397576752
635,-1.019856484006148
636,-0.3964587940385984
637,-0.0021818223445868867
638,-0.5812934914095317
639,0.6783030029740021
640,-0.022045984534800944
641,0.27591762692132193
642,-1.0940919838991738
643,-0.5097652938677604
644,-0.09282581764650112
645,0.15472494975882214
646,-0.7639218149403388
647,-0.033946624558342714
648,-0.3778443886427486
649,-1.6867620361604532
650,-0.10689710379424805
651,0.8834524726159196
652,-0.646389142171453
653,-0.8138583784697293
654,1.0102706656317215
655,0.23174146276102864
656,0.7497077306293827
657,0.6657699405525723
658,0.5365408627979609
659,0.14266747584438333
660,1.0386344608695395
661,-0.11662615455355385
662,-0.9369299674484436
663,-0.033012813104649236
664,-0.177359270392185
665,0.27917355402845123
666,-0.46756957985897046
667,0.880106318613845
668,-0.0013489341495198925
669,-0.2625114658805876
670,0.22219901782209472
671,-1.3290955733842733
672,0.38287359054214753
673,0.4729294955681421
674,1.202248105794516
675,1.0352850002846787
676,0.854598035655124
677,0.13442873205674327
678,0.6479837410817095
679,0.6593813498594145
680,0.5004509853990681
681,-0.748425192091788
682,0.15792042362571904
683,-0.19831625542289394
684,-0.7894731005149108
685,-1.2847591014237156
686,-1.1686351975209024
687,0.10882041936121867
688,1.0023459098600325
689,0.5882117699974783
690,0.11904157949081635
691,0.1363359429018621
692,-0.2692007246155942
693,-0.15287015135401802
694,0.5445304170477491
695,0.3461565446763063
696,0.20074844794858865
697,0.22334416428841075
698,-0.07013034524127193
699,0.6217484999864348
700,0.2924505770243424
701,-0.4018934816032742
702,0.27125315420818896
703,0.4751090056492693
704,-0.38599196236616046
705,0.9420387327001387
706,0.052775187266416196
707,-0.2298033918461462
708,-0.5326650414263703
709,0.27169420073582196
710,0.14390818184307616
711,0.36525176379388935
712,0.29038669161652014
713,0.23464531774321484
714,0.2835014074179239
715,0.7002618048051459
716,-0.1750200264409824
717,1.0197854992213065
718,0.6068182099815562
719,0.48359235497931297
720,0.40182762814838024
721,0.26377360801992356
722,0.7312112111672767
723,0.4974374658146441
724,-0.11007037200018188
725,-0.4292351371408536
726,-0.8696218904039015
727,0.23525574073333572
728,-0.34144019793617125
729,0.4449060755224997
730,0.9182817288858433
731,0.7210889244440233
732,0.5023255319067975
733,-0.6819979707518569
734,0.06050986490697302
735,0.3934656648707207
736,0.6332454439157958
737,0.09118692174327575
738,0.7896376105928222
739,0.40484289412203434
740,1.8534062024536433
741,0.4943425900069316
742,0.5466875822047148
743,0.8829967167542903
744,0.34527547169788436
745,-0.2526424808022442
746,1.0916119855615167
747,-0.45144040451035067
748,0.03855285041804582
749,0.8137007784473347
750,0.03396185527330478
751,0.6837656386439935
752,0.09263360477593187
753,-0.09433210039048623
754,-0.4559131459421158
755,-0.8225155511754162
756,0.2528954278316432
757,0.3596901452614497
758,-0.09192574244807697
759,0.3261256493696314
760,0.2866975329441419
761,0.22903802564002756
762,0.06745847070670874
763,0.6887336190954341
764,0.3051613347923127
765,-0.644709677180741
766,0.23540621191545358
767,-1.761536107570418
768,-0.7813356369954394
769,-0.7949689154101627
770,0.20019488448979456
771,-0.40264241938587453
772,-0.650001435666715
773,-0.23187029742191217
774,0.05446709990489017
775,1.195380971475101
776,0.2863088207928274
777,-0.23436736047094853
778,0.15338907639807836
779,0.6176472080359726
780,-0.6644193319306612
781,0.27740423181878965
782,0.6515064437463645
783,-0.12003857350228486
784,-0.20692434053291706
785,-1.5165248651419738
786,-0.5679214832455164
787,-0.19257171494675307
788,-0.24018730035156494
789,-0.4844308944810401
790,-0.20618533841589004
791,0.3693557078180293
792,-0.01727567890581745
793,0.08601309764786409
794,-0.3483440403358455
795,-1.049646156507817
796,0.16008867448198066
797,-0.12722955435597252
798,-0.6197508597400507
799,-0.256636995351075
800,0.19099532391196403
801,0.8179539486093226
802,0.762506734669764
803,0.2919960457970663
804,-0.28250674257729236
805,0.015163251988838097
806,-0.9883181929647604
807,-0.8267764600720299
808,-1.120861785852533
809,1.7491675487316245
810,-1.108150117682053
811,-0.9126464532981395
812,-0.6279913949789093
813,-0.6105781548955023
814,-0.1568716603184095
815,-0.3744691502895231
816,0.16686660545340903
817,-0.18546342332479313
818,-0.24478949572371383
819,-0.23767302150867792
820,-1.5778240160025674
821,-0.07055679838778078
822,-1.0278087573877939
823,-0.3354100661079668
824,-0.58043178163357
825,-1.1195939381534257
826,0.005797690531671507
827,0.1858560964318529
828,0.7302533442353761
829,1.0491171877868888
830,0.37751757017508586
831,0.15562743100497134
832,-0.6741181456994144
833,1.29891922901121
834,0.1535416218938635
835,0.8663600284486866
836,1.2729521694309371
837,1.2659302300043538
838,0.8052686532645204
839,0.86624143230558
840,0.10096608666379123
841,-0.9120705193818744
842,-0.262582797034686
843,0.08768550248635573
844,-0.7764873821500542
845,-0.42566461145486123
846,-0.4156419553591181
847,0.015566626301062064
848,-0.026682634211743154
849,0.5750512635869917
850,-0.503043111823845
851,0.4803492551370233
852,-0.11768031904677415
853,-0.7782094801395943
854,0.7615589686832943
855,-0.7340084577667734
856,-1.4603738542124627
857,-1.4096140853361727
858,0.39909565761720894
859,0.48769205447938785
860,-0.47118326547908357
861,-0.701008081914783
862,-0.1450667563936163
863,0.005351585985031854
864,-0.42137637048254767
865,0.17973151447930877
866,-1.1993201376251588
867,0.03808451507938143
868,0.5722026240972773
869,-0.6590129529578206
870,0.13070948796603446
871,0.8781907368524526
872,0.8084722481366075
873,0.00393387877141127
874,0.32384430447858803
875,-0.7097483828961466
876,-0.21119318543892343
877,-0.12374472057276509
878,-0.1823921940773635
879,0.6477884380755412
880,-0.2852499844760405
881,-0.0072341741259834
882,-0.7928011153447174
883,-0.20079083296720035
884,-0.07771959067402509
885,-0.5978298907147874
886,0.9238629794475243
887,0.8542139169171856
888,0.9642107447913677
889,1.0710492640519031
890,1.3362243960481393
891,0.8180682559660792
892,-0.102179765588984
893,0.38689342091795476
894,0.09044764546956859
895,1.1412328312218194
896,0.2037255156833
897,0.520749553177643
898,0.17186242655114783
899,0.8059984133692818
900,-0.35064390771783815
901,0.07629466208888311
902,0.10154666796932676
903,-1.2206690251473842
904,-0.6219669867981313
905,0.1524954921262574
906,-0.07532422103311194
907,-0.2194475948677469
908,0.10435927024111061
909,-0.5437156107985934
910,-0.4255389797991798
911,-0.2840731284507031
912,0.06655389271360065
913,-0.2989264880425545
914,-0.8479854354159572
915,-0.4259709374014745
916,0.01884099596297073
917,0.14836748322988383
918,0.31534046090545187
919,0.04365267792796196
920,-0.0746576077317517
921,0.3266792327324128
922,1.5878781952189627
923,0.28874887334934274
924,0.8041064150043901
925,0.22080145086557368
926,-0.3333844376209522
927,-0.842862576302549
928,-0.15480766101274795
929,-1.525597361598951
930,0.5282237226764115
931,-0.4882843214331298
932,0.12555744963684892
933,-0.3347472292604419
934,-0.9434638104928644
935,-0.069084448483335
936,0.34118757404723876
937,0.5603711442113796
938,-0.8423804769204735
939,0.11806118142616628
940,-0.17932822545986987
941,0.5141591568720092
942,0.7733297082014405
943,0.5272854575797412
944,-0.25471724251596606
945,-0.21160286671133166
946,-0.17474585870207784
947,-0.9366113056373859
948,-0.9763705949967164
949,0.027414194945754644
950,0.5309999469813573
951,0.5959633166673028
952,-0.23779856942057354
953,-0.4455968535255668
954,-0.4932797725316901
955,0.41498106179503447
956,0.3267253744230787
957,-0.12231799780135488
958,0.5803803052987742
959,0.10395750918111207
960,-0.4319487155153755
961,0.7643684336336715
962,0.17369837218617096
963,0.40553473543070234
964,-0.3420071494582522
965,-0.5162867251547276
966,-0.9341414667395913
967,-0.6414215523851465
968,-0.6355605632251834
969,-0.9344171568452722
970,-0.6587044707077401
971,0.2938348491109686
972,0.13308311571351533
973,0.2514665910001949
974,-0.6433105968504635
975,-0.1942481842302681
976,-0.6955104899178916
977,-0.4727886034437637
978,0.5174986538593398
979,1.0565904336664
980,0.11099801947569046
981,-0.9122038873391508
982,-0.7129734191309423
983,-0.43470701358637853
984,-0.03230946739845736
985,-0.11174142590250255
986,-0.15203937293735814
987,-0.42951546906193266
988,-0.5927519719035609
989,-0.4998752656487395
990,0.04120086849454618
991,0.14822722672938687
992,0.7205497094788731
993,0.37309882434227726
994,-0.29303286934345923
995,-1.5423772590601557
996,0.39024705392934894
997,-0.516325535361068
998,-1.1667693404273873
999,-2.3539641261653736
1000,-0.06797710350441222
1001,0.01831504768676845
1002,0.44348463704059793
1003,0.4983856165479873
1004,1.1859683007502126
1005,-0.6325556152206695
1006,0.4542499126559467
1007,0.3345210710387362
1008,0.32099695456219
1009,0.9696002057864639
1010,-0.3575735378853905
1011,-0.7533007970370624
1012,-0.28676000406833696
1013,-0.16722337423876354
1014,-1.095596753644697
1015,0.013286581406464382
1016,-0.9830020855057309
1017,0.763326987888513
1018,-0.8127745445204743
1019,0.5313178615049888
1020,-0.6840731404132124
1021,-1.058037794745834
1022,-0.48104826624755903
1023,0.22822390675473664
1024,-0.02092917532334792
1025,0.525897642834087
1026,0.5064429337498324
1027,0.5032725246218752
1028,0.4359305384530979
1029,1.624689544842097
1030,0.20983158097914872
1031,0.09340617477389604
1032,-0.0449744428934018
1033,0.29946827098772505
1034,-1.2293850245676046
1035,0.18790135114089362
1036,-0.1104656545815708
1037,0.5349724701422327
1038,-0.30187091382640907
1039,0.4562352726362857
1040,0.06718338545767119
1041,0.17565012422724016
1042,0.23275706554728587
1043,-0.4776668715663476
1044,-0.2796159288971739
1045,-0.892605420292013
1046,-0.22971216791574736
1047,-0.46340560607852904
1048,-0.17886478980565162
1049,-0.9022870534114557
1050,-0.7088095400519059
1051,-0.7507935369383969
1052,0.903102115942995
1053,1.0223169283559013
1054,1.3750360346034873
1055,0.48069640897781946
1056,-0.06292519484076742
1057,0.47273316952606237
1058,0.8690185597499125
1059,0.8404147027146642
1060,-0.08166205221066014
1061,0.6349442754076123
1062,0.5535953573907549
1063,-0.7535149930842848
1064,-0.5610694287789236
1065,-0.0635189078241701
1066,0.5078217516065462
1067,-0.39338670306837964
1068,0.9542630638511267
1069,0.7864541324572053
1070,0.3819096507546823
1071,0.9065691062355987
1072,-0.14237260763752319
1073,-0.6274338001126576
1074,-0.7721634808844129
1075,0.2113780436090778
1076,0.15979448540587976
1077,-0.08289251581084123
1078,-0.2063261624262291
1079,-0.47535616923259216
1080,-0.971385142071597
1081,0.3039454749138641
1082,0.5763750719380973
1083,1.2019777635014517
1084,-0.3339019900504587
1085,-0.41748991547398306
1086,-1.2097064343601545
1087,-0.25306410095375087
1088,-0.46141355000445616
1089,0.16650928747370544
1090,0.14514688670115206
1091,-0.16545976366077977
1092,0.35908675572296245
1093,0.49749915708221093
1094,1.5416136978103192
1095,0.6470562199348627
1096,0.3917328254906791
1097,0.250116692612039
1098,-1.4387960963895137
1099,-0.8388558621707656
1100,0.5794566758864008
1101,0.6078127285216007
1102,-0.4597536768644369
1103,0.41392588002868186
1104,-0.922580580423988
1105,-0.8232443634217433
1106,0.343316428418583
1107,-0.27679541604102265
1108,-0.5673022213589957
1109,0.16361551839780095
1110,0.11550703375536452
1111,-0.01622335427532309
1112,0.7956712870893452
1113,0.6417522570147212
1114,0.6324203706840942
1115,0.7658465479795505
1116,1.4890298280864176
1117,-0.036440969118446576
1118,-0.011062311285250356
1119,-0.9596676874862435
1120,0.20768238739955291
1121,-0.02989230362284587
1122,-0.011554173612925834
1123,-0.49090655886444506
1124,-0.6718917791568269
1125,0.9018260837527066
1126,-0.24221759728634407
1127,-0.02904410391834924
1128,-0.2657779337929622
1129,-1.5206514857427194
1130,-0.3080547957357367
1131,0.22012097176812392
1132,0.5577940947055581
1133,0.27110189626208614
1134,0.3121694970195654
1135,0.32669263478794214
1136,0.42208985914877767
1137,0.573422966453342
1138,0.4654922118896664
1139,0.5699323089502237
1140,0.4945040641019244
1141,0.13166418805890168
1142,-0.34143501537023657
1143,0.34301982798518094
1144,-0.6122766011051699
1145,0.052456966274144895
1146,0.1530351239529985
1147,-0.02191467073161362
1148,0.5573160712988692
1149,0.15842457339969368
1150,-0.30385821718691025
1151,1.0810802821267398
1152,0.5663810302760384
1153,0.8872441888160743
1154,1.0272112802094968
1155,0.5244908989870407
1156,-0.09057546843718278
1157,-0.7110066449024915
1158,-0.0026869990413838085
1159,-0.7375226296266483
1160,-0.38452157873191684
1161,-0.1064646077261392
1162,0.47127012729528095
1163,-0.05497161883660179
1164,-0.1137259997785182
1165,0.9240081213509664
1166,-0.10651025339906289
1167,0.6989759311064613
1168,-0.41534472503945563
1169,-1.1250314219787132
1170,-0.4410544953073307
1171,0.15482651589679813
1172,-0.5977162088141408
1173,-0.30883226163464694
1174,0.24503788081047725
1175,-0.4638085690226738
1176,-0.07333893169170083
1177,0.556104960510876
1178,-0.40312804380528716
1179,0.019098964664287496
1180,-0.40050784037013976
1181,-0.05205891031185456
1182,0.4710907568655538
1183,1.0893043986839612
1184,0.6040549884693214
1185,1.154762342247848
1186,1.2467251074374501
1187,1.5322610010810633
1188,0.9204981273129962
1189,0.8635232805252804
1190,0.659935638096271
1191,0.7915995882691154
1192,0.3575205613642435
1193,0.7259171777055594
1194,-1.3160922128988928
1195,-0.8244586303362659
1196,1.2135205940408906
1197,-0.8242453610045053
1198,0.36161672586779386
1199,1.3652058037944688
1200,0.7276026288615343
1201,-0.060690695502761405
1202,0.4990683331971178
1203,0.552134414287413
1204,-0.5397305219814474
1205,0.6173603814256862
1206,0.4555702697325201
