i,model
161,-0.23647925455280655
162,-0.639530814898712
163,0.3238070369625663
164,0.46160567358358046
165,0.10297490602446825
166,-0.41857381733217147
167,0.06768311836359588
168,-0.02034619024114768
169,0.6108047428708586
170,-0.4807605111098659
171,0.9753996454813406
172,-0.658052575051652
173,-0.727134593215641
174,0.6835777748017806
175,-0.22718088067003836
176,1.040763749418097
177,-0.7900732553703398
178,-0.40971765898244433
179,-0.04068608190880618
180,-0.5510589796942296
181,0.7380161779313539
182,-1.0661150782619127
183,0.04593060041010211
184,-0.2470372568313329
185,0.23255156007131278
186,-0.2084940617297988
187,0.06788898934789471
188,-0.10759864720835527
189,0.18606255830359555
190,0.968457592610639
191,-0.6355389367997377
192,-0.7671522254370814
193,1.1455081065891677
194,-0.7880857113890452
195,0.6063963718122988
196,-0.26845959525165075
197,-0.5793402010812853
198,1.5163147418618836
199,-1.5927264544312805
200,0.7212088201347011
201,-0.9317779290611959
202,0.38621288484353794
203,0.9986964052140985
204,-0.6276975666721473
205,1.0661415483515186
206,0.3559222024899928
207,-0.485347837279199
208,-1.2959682857330836
209,0.22425847100185275
210,-0.31520810540242433
211,-1.0406729634854373
212,-0.7993218490192605
213,0.44358371635878435
214,-0.16918796238724837
215,0.06339646376347671
216,-1.151349759677096
217,0.397902571171025
218,-0.6568431011800381
219,0.8371133765531248
220,0.42723470624960874
221,-0.5527004201203559
222,0.20575360951182597
223,-0.31452300142856926
224,1.005795741270212
225,-0.5991679034740401
226,-0.2906413960494128
227,0.8135998772249017
228,-0.23624894138254326
229,0.1366701229478472
230,-0.5964241365519183
231,0.4521391129124499
232,-0.5814258565012194
233,0.42376439362393864
234,0.3095466946153326
235,0.02950796143571889
236,0.9358267366297925
237,-0.3254151655765048
238,0.41367154338099854
239,0.038634160768403425
240,-0.650992149178565
241,-0.656115649153897
242,-0.3135440058130928
243,-0.9911029324439318
244,0.12647743084819793
245,-0.12583567515761881
246,0.5728693437200754
247,0.08488286488718674
248,-0.3294302971231267
249,0.038827305124571214
250,0.8024898216254409
251,-0.799412343334704
252,0.12419676968900498
253,-0.3647044642546265
254,0.40670382524655296
255,1.5458466186990947
256,-1.3997099208830972
257,-0.15929633942804533
258,-0.24325150788663574
259,-0.12262901385094245
260,1.5770108667306149
261,-0.6943621515748534
262,1.0643026588081055
263,0.1344899470196573
264,0.38652125239964075
265,0.21949995193987115
266,0.19952238450478713
267,-0.13360775788831208
268,-1.0562766457672441
269,0.05650983623841438
270,-0.21640253715280133
271,1.179591511524987
272,-1.5387576517044868
273,0.7744242944572178
274,-0.17663436145200484
275,0.6354196256593633
276,-0.12262140801580418
277,0.9595408511636007
278,-0.09567586370114159
279,-0.19812522940820937
280,-0.31229504006942516
281,0.37953866721164387
282,-0.6871782993261665
283,0.016773080951529684
284,-0.25552321362963476
285,0.29670036832217767
286,0.20822877973204018
287,0.11251585577695705
288,-0.11240539232517466
289,0.18226768604362326
290,-1.1486333945245844
291,0.8726674267279629
292,0.4689044523124809
293,-1.0611618490722292
294,0.2059570023787942
295,0.8565931366719518
296,0.19515535664476533
297,-0.6540144090330137
298,1.068237059503343
299,-0.047380162086570476
300,-0.9806917805214991
301,1.0270425110891341
302,-0.7737465756252175
303,0.3480029397061522
304,-0.6255044194749935
305,-0.31953872969964947
306,0.25704627629897575
307,-1.2680422808894374
308,0.07062608826366329
309,-0.2959558807428364
310,0.6003487209236524
311,0.3122101641401196
312,-0.22027130567182734
313,-0.5111621265235592
314,-0.4296370589999302
315,0.03940063146327853
316,0.08251605957991646
317,0.047536523099991464
318,-0.05281716469329558
319,-0.6757336503858321
320,-0.1888564386047117
321,-0.7504883039776917
322,-0.3647132767154067
323,0.07354503145537222
324,0.574061853801318
325,-0.17565016872436043
326,-0.42309891923638004
327,-0.1642038451834741
328,0.968117310636037
329,-1.1338288041599158
330,0.03685106228124571
331,-0.23122231846794744
332,-0.5630728767064983
333,1.0607610756109807
334,0.22682134122605332
335,-0.3991360202235236
336,0.1965268695127773
337,-0.9145113018124871
338,-0.7851940541176126
339,0.6114021976009145
340,0.4243580367363905
341,0.3013506156336234
342,-0.4580638097165105
343,0.29879857509756635
344,0.7186570568226879
345,-0.9686468760794442
346,0.584062560704742
347,-0.7583008410462804
348,-0.05465042931926861
349,0.7707868530305879
350,-0.31112054231064457
351,0.7271634281248411
352,0.19059208160272756
353,-0.2515907219687249
354,0.5667957434118234
355,0.19323104082664488
356,0.39878521503644276
357,0.10215435753461219
358,-0.7253977960830589
359,0.6057273295083423
360,0.3869801577827807
361,-0.3468195664577672
362,0.6505587887896277
363,0.2722395283618445
364,0.4536585373292073
365,-0.24312038014594828
366,-0.5071180211896205
367,-0.3780423737900145
368,0.2574319786935375
369,0.14228958885636195
370,0.037894476871338005
371,-1.297171201814728
372,1.1634515651741328
373,0.6601312366720824
374,-0.6242074477616961
375,-0.06432274051702663
376,-1.1159310891553305
377,-0.1355730402954084
378,0.22979305271362224
379,-1.309776346825615
380,-0.35601971065029997
381,1.617989475767598
382,-0.22546641136586584
383,0.6277052413335783
384,0.19396952352320057
385,-1.0694067483675704
386,-1.2118851885928192
387,-0.6550324656967673
388,1.0114898994288064
389,0.046854230040390826
390,0.45498428446052214
391,0.7185108540197965
392,0.7920395925965887
393,0.0928619057350353
394,-0.023365510851900584
395,0.5521300511119427
396,-0.2687447131333992
397,0.7728457084185849
398,0.11117128421255937
399,-0.8074986899439855
400,0.05691349333873673
401,-0.6710098620491907
402,0.5267099873436887
403,-0.5573848959488296
404,1.0467595859269236
405,-0.5257082890352127
406,-0.5025032168051432
407,1.158251036749001
408,-0.18712244589057625
409,0.4212867194441186
410,-0.7489273010456887
411,0.47511647753830655
412,0.1948627619530163
413,-1.3329743535800231
414,1.0112368174930029
415,-0.004496373827850425
416,-0.34056771495371574
417,0.7456988681710736
418,0.21969016811095607
419,0.36364787884864613
420,-0.6708367843804777
421,-0.17164845129026113
422,-0.6897860537700712
423,-0.24954627169577887
424,-1.1230579408336574
425,1.1801029684486264
426,-0.17748669527323785
427,1.0514822384030145
428,0.17257242081034407
429,-0.25457544161807305
430,0.14239629009199567
431,-1.2635424099000316
432,0.31485945964451584
433,0.27440054538713093
434,-0.9503545181148878
435,0.19534629051099728
436,0.663004823173015
437,0.3299869583499819
438,0.2147164494809854
439,-0.375987120585381
440,1.3272133788110003
441,-0.01877790439709437
442,-0.7105210541443233
443,0.7130099967673051
444,-0.22626222252535164
445,-0.5204405785012376
446,0.4665185036311067
447,-0.319785985260104
448,-0.29909882514148617
449,-0.23235481294471502
450,0.05958647555225173
451,-1.095757764543371
452,0.9545958059917248
453,-0.7517517644372886
454,0.12814377274394748
455,-0.39733345260434555
456,0.04510216814387037
457,-0.0017687841420126627
458,-0.07670000727545803
459,-0.4970604931279724
460,0.38184102630702516
461,-0.6206554088860519
462,0.5712515509401104
463,0.012881713813472737
464,0.35946533273189185
465,0.5335093381098696
466,-1.0685153909584835
467,0.9521747960121746
468,-0.43878636706702845
469,0.5330742459616755
470,0.1665587369160653
471,0.9817950846740635
472,-0.1903240125537386
473,0.4234328596672461
474,0.5272344446279744
475,-0.6182094221946688
476,-1.3999910583991404
477,0.03561445832577709
478,1.3054928748348624
479,0.04559962285865954
480,0.8440532719476803
481,-0.4798671912364609
482,-0.9747187117167957
483,0.2745161102848541
484,-0.05514596687958458
485,-0.3652288826476195
486,0.32247154443410375
487,-0.44146836414600554
488,-0.44835002616148273
489,-0.7347594396944068
490,1.0626358540942402
491,0.06330609851535146
492,-0.0373190771764695
493,-0.38404761600488896
494,-0.08775262356076224
495,-0.8364243708893964
496,0.35480622770392156
497,0.33949743547719485
498,-0.8519199121132314
499,-0.2434001938531815
500,-0.5500162723005928
501,0.1540959262211995
502,0.9401324403443747
503,-1.0938698485947194
504,0.6215082673206179
505,-0.4082023541162362
506,0.6428213877456646
507,-0.8045129014454242
508,0.726878810890493
509,-0.4741914537779797
510,-0.8209050493858324
511,0.2603519951875259
512,0.23451351899564185
513,-0.45990862570470037
514,-0.036375708618873945
515,-0.6342755830439513
516,0.0862138127186832
517,-1.4593914472321239
518,0.002914363875969439
519,-0.4049061238574754
520,-0.3967087221105028
521,-0.03844705468120893
522,0.17444196852384003
523,-0.28186160528106674
524,0.13630216454920688
525,0.11204769505524775
526,0.026833753763693444
527,0.8706265798749026
528,-0.8533525765350074
529,1.531705581718822
530,0.2156786210642202
531,0.35778956339103085
532,0.19493282963191605
533,0.7127723247218539
534,0.33313340572235484
535,-0.9872799837249333
536,-0.5990780122323673
537,0.9174453493920999
538,-0.1492897841314035
539,0.09791185191098026
540,-0.7988492447701484
541,0.22795538690735975
542,0.48059053464642854
543,0.3857264740117863
544,0.11466061731658159
545,-0.10903090121615755
546,-0.596489640393632
547,0.3649202754667853
548,-0.6640423057829205
549,1.032543370205421
550,-0.13004095824710643
551,0.7669321644115459
552,-0.4407467206919108
553,-0.7648389268466206
554,0.6907570736807347
555,-0.3063668679196906
556,-0.07527636259147094
557,-0.07542872789144889
558,-0.5328242642349007
559,-0.37413256117295357
560,-0.4191931134823488
561,-0.8741742585469978
562,-0.8362298753970422
563,0.0643886976911082
564,-0.458171438899819
565,-0.3129047010932609
566,0.41620815644630615
567,-0.25744259716555884
568,-0.08217728105726524
569,-0.27586136693482877
570,-0.18645669847352403
571,0.8067282858933416
572,-0.39733471813003884
573,0.3697652162438773
574,0.16113936768011627
575,-0.030382162829630764
576,-0.37587559796617054
577,0.6060015643110552
578,0.01911021956741163
579,-0.2772005268751004
580,1.132673843550754
581,0.5963355485587678
582,-0.8497927838468338
583,0.4742367921005992
584,-0.6073215515205327
585,-0.5649815208865224
586,0.6936206910803406
587,0.38529266431363723
588,-0.8802311868905311
589,-0.6842751369313239
590,0.7641582194064642
591,-0.5673552929046954
592,0.06351988771279865
593,-0.02103432843039396
594,0.23355525424373938
595,-0.502121977039452
596,0.15424807185023187
597,0.28526193300579106
598,-0.3387998052499769
599,0.4370382739174416
600,-0.020302933123020256
601,0.15831183322838419
602,-0.7231865837628357
603,0.022583410205667814
604,-0.1699978747887461
605,-0.05133378928701781
606,-0.9915255628567786
607,0.20116790704621598
608,0.2660951250308068
609,-0.1620575406017754
610,-0.42636211420011993
611,-0.7713069703503465
612,-0.44350908963090035
613,0.38774929716082807
614,0.3578045128626591
615,-0.13461400420938147
616,-0.07200222684972112
617,0.5261625929076031
618,-0.29534564357225707
619,-0.1788221973235095
620,0.8392077638686994
621,-0.4513238689621668
622,0.7205891124731945
623,0.8265208174662767
624,-0.7705757411000278
625,-0.11765449397521352
626,0.4159913221665033
627,-0.008063140962603091
628,0.3619902384897561
629,0.13091462322776268
630,-0.2739321878608162
631,0.05725572230503057
632,0.39021020929901346
633,-0.5354041126446781
634,1.1943474285042261
635,-0.44434837335197175
636,0.821753515711803
637,-0.020458248706544863
638,-0.13086709956705964
639,0.923126004551733
640,0.2805198232149476
641,-0.922075646277437
642,0.33439521154276947
643,-0.39905216176793706
644,-0.19774266438743382
645,-0.16971967012902195
646,-1.2214503789526452
647,0.7759106485211958
648,-0.025845739280774424
649,0.0180837385170557
650,-0.8925260615482542
651,0.7780716502850916
652,-1.2970973198704645
653,0.7071004903340736
654,0.8332045330213722
655,-0.04882561881556882
656,-1.179860486551817
657,0.9331569359615789
658,-1.0741856456504002
659,-0.160307434977973
660,-1.236474296511595
661,0.6083155216175371
662,-0.681863221725585
663,0.0024044178557491303
664,-0.09899348297970254
665,1.0534277647743426
666,-0.9432011756060601
667,-0.0012944898708187602
668,-0.7477640585768379
669,0.13051525587562932
670,-0.8368062623642655
671,0.4805391567475553
672,0.32823724500976803
673,-0.10100725244172176
674,0.3198787114874185
675,0.7795173305417432
676,-0.3087492258251424
677,0.48661374469511537
678,0.35800620415041895
679,0.35208625850577047
680,-0.17807340327281768
681,1.9501784122197232
682,-1.0725169836521111
683,-0.6525801026968001
684,0.8498522973309417
685,-0.6428637592770919
686,0.1886068345374829
687,0.3095636952879481
688,-0.3805567995018792
689,0.5018831719317536
690,-0.5920205240657429
691,1.69000868332447
692,-0.43440377876730885
693,1.8605810123895465
694,-1.378906028098112
695,0.45325051830494645
696,0.04790371953026046
697,0.11345100176554769
698,0.030728462430672947
699,0.6688640278908425
700,-0.28541835280385874
701,-0.0020278475599565596
702,0.18793514961664512
703,0.33342521314945595
704,0.7045248238157993
705,-0.5996145914219784
706,-0.41480842663752515
707,0.8306266184738601
708,-1.3202758515279254
709,0.898940883710155
710,0.5944344737412641
711,-0.7231453592887509
712,-0.2960082044991206
713,0.8037147383842901
714,0.3407035985283187
715,0.06088687515100044
716,-0.5144637576543373
717,-0.2596370119702551
718,-0.6988577414394125
719,-0.7735730510237079
720,0.4766683538766045
721,-0.6904482791245882
722,-0.41861342540877045
723,0.24527062411885647
724,0.16545856917611695
725,0.43345570511061604
726,0.8676045801944349
727,0.41846099185269303
728,0.03143319418009094
729,0.678881740895435
730,-0.26262063751370424
731,0.2173959556252816
732,1.050960674277732
733,0.21484807399506356
734,-0.3405013049487272
735,0.5903838586857916
736,-0.5907963140988066
737,0.7638642038105395
738,-0.06948294618121371
739,-0.6128139760428833
740,0.7012941669286441
741,-0.5728184011519537
742,0.707589242398795
743,-0.49111044620321975
744,-0.3812816138167159
745,0.3040308532450174
746,0.18696541373582687
747,0.03938508954836165
748,0.021291412880196748
749,-0.9121452971236852
750,-0.6261433069998845
751,-0.6487951256505233
752,0.6279284513442743
753,0.3953253882656325
754,-0.8006496779334716
755,0.6523542234323474
756,0.06851445631847726
757,-0.030031342674639038
758,0.6579572259881445
759,-0.03453534995642042
760,0.10592202366371005
761,-0.201735534902876
762,-0.26732830046435596
763,0.30073041135879386
764,0.044904328286104356
765,0.25725710545212155
766,-0.7667819823648234
767,-0.05932276027967215
768,-0.31776401269103116
769,0.24400025989994198
770,-0.4944015745003929
771,-0.25490792757407793
772,0.9629376485593705
773,0.5693089868195864
774,-0.4287076400768806
775,0.03858522322076004
776,-0.06503560441684968
777,0.5269865211276349
778,-0.116347029863586
779,0.23759417142959904
780,-0.19346614335790782
781,0.19535374490895185
782,-0.6924057510662284
783,0.4834142206380327
784,-0.04247551844968742
785,-0.01631465848779782
786,-0.2248839885473314
787,0.18859098841060074
788,-0.9335152786527784
789,0.7368209460114985
790,-0.424166720810192
791,-0.11271549316499226
792,0.8543568703976177
793,-1.244539233808239
794,-0.17274183311275093
795,-0.18649035709905645
796,-0.8044223501589604
797,-0.860171597638546
798,0.6373634357061055
799,-0.4332235003295409
800,0.18067903600703555
801,0.3514971503896563
802,0.13371026777551692
803,0.3206471795839534
804,0.5580678044639914
805,-1.2410521823750498
806,0.46325386678184627
807,-1.1292186801153647
808,0.6312874953968611
809,-0.06952043899320726
810,-0.5188342496081513
811,-0.5673587485185269
812,-0.3357071035352894
813,-0.044854168704647174
814,0.8090135114867009
815,0.32529221247149975
816,0.23200276901526692
817,-0.0600206791242118
818,0.501653444799507
819,-0.08771385427909018
820,-0.3149064312355416
821,0.10456889665177832
822,0.5320867797698222
823,-0.5339489738318643
824,-0.13350320718364264
825,0.02859541473908515
826,0.08771215880776062
827,-0.5777141819822696
828,0.13679928334159794
829,-0.5031989629107214
830,1.0042205744207977
831,0.7346669843253106
832,-0.08079202262210497
833,-0.02788073242146017
834,0.33494230476786035
835,0.3592214462935026
836,-0.905006977892416
837,-0.45315017486209597
838,0.6938868780589054
839,0.2843375245716644
840,-0.6345140033949488
841,0.9767571934950274
842,-1.2118720428486212
843,0.0678620426179044
844,0.14898276604501257
845,0.42481323785052916
846,-0.5710680851313661
847,1.1220321199403989
848,-0.8394626310110975
849,0.13070836906596967
850,0.45370627329882335
851,0.0983275754373124
852,-0.43140603618120177
853,0.09399069561009935
854,-0.3070377153330951
855,0.03880851364877769
856,0.9932330731751297
857,-0.08304436126551962
858,0.05461640344499291
859,-0.7396408013873191
860,0.03370435627979074
861,-0.12456826534539504
862,-1.2783473736552888
863,0.9684896238961842
864,0.3101913110750969
865,0.2658739627457183
866,-0.1454559878045755
867,0.8170226697803968
868,0.02155089127328988
869,-0.4611031189692272
870,0.4776261480635468
871,0.3641052817595972
872,-0.5609484868269223
873,-0.9622869149128136
874,0.24601371244354173
875,-0.4548721244331897
876,0.33899389889943377
877,0.5678972314325529
878,1.038122338938806
879,-0.5253081200948403
880,0.03161539898028235
881,0.022788700689139102
882,0.15539942695493641
883,0.17868038416616383
884,0.7926567285016812
885,0.10049775524184415
886,0.0889957511848397
887,0.4131350851990824
888,-0.3338555430877636
889,-0.7870386607745937
890,0.27162626051644845
891,-1.2265693291652546
892,1.482431955273689
893,-1.3362225033896653
894,0.40187993606244216
895,-1.051166697592123
896,0.2829041430665053
897,-0.17908584313754508
898,0.5437930968661956
899,-0.3298396863566976
900,-0.6655832159569486
901,0.2950936773580796
902,0.5208137308201994
903,0.6518655393478306
904,-0.8313124023626944
905,-0.04684833259988028
906,0.2545816119947884
907,-0.33511996980201564
908,0.39879891359251596
909,-0.3575418511315015
910,-1.0550333778382983
911,-0.47269391889573265
912,-0.4084742109054368
913,-0.03425857127832235
914,0.34531607314991025
915,0.327258892923632
916,0.8697729162006508
917,0.11577997876629173
918,0.02100967092085035
919,0.6979536320881383
920,-0.12673795459649057
921,0.08232156712051476
922,-0.49716424940487214
923,0.6582585582258776
924,-0.5846142742138537
925,0.3658807495799829
926,0.3271426258380681
927,0.23982120632859205
928,0.2505202075553577
929,-0.6384029811171
930,0.6781664962951424
931,-0.5762587072351852
932,-0.3025148066791353
933,-0.3635057272000543
934,-0.5043394842365895
935,0.39927029579292483
936,-0.43800689410327265
937,0.9066375000253609
938,-0.029399099808251866
939,-0.5016781947313329
940,0.2628079800948847
941,-0.8484137834396481
942,1.4747781750184454
943,0.07940737716675855
944,-0.24405127025776427
945,0.4883977447089337
946,-0.5172433669677651
947,0.4075531986178865
948,-0.002500180940341934
949,0.6416508763671221
950,-0.4701959730277672
951,-0.5566443814531618
952,-0.7153150549465204
953,0.6632966021033068
954,-0.4877009970046435
955,0.16135244099557933
956,0.3869372078479935
957,0.4526557581025828
958,-0.1851550373429083
959,0.3367619627994395
960,0.51547411395314
961,-0.9158202518729225
962,0.588985399318142
963,-0.3269483533087484
964,0.08935312837780052
965,0.7757910117209468
966,-0.377465615827569
967,0.45234524778940494
968,-0.8406644403883197
969,-0.30438766611433926
970,-0.4071239690295988
971,0.972311326149462
972,0.5435463450370825
973,-0.15694441377576393
974,0.7829993032775755
975,-0.9143274479042112
976,-0.3116630724545599
977,-0.08078327406773693
978,0.9942315941330113
979,-0.8599786562700875
980,-0.3707188538329721
981,1.131091664072643
982,-0.387259301760029
983,-0.15108241510342957
984,0.5712676686006732
985,-0.2453699415810746
986,-0.9943010989729316
987,0.6992323491522544
988,1.0576243764282032
989,-0.6904719653093735
990,-0.10400581729769419
991,0.12639287699756185
992,0.9356034934071443
993,-2.0536867519820676
994,-0.24414110139087325
995,-0.12367795019723574
996,0.3420546836295995
997,0.34294068379301945
998,-0.6445239278837062
999,0.8992351496220251
1000,-0.2905484819561747
1001,-0.28156293550313005
1002,0.18871574606510244
1003,-0.14874787396127934
1004,0.6782923814824419
1005,-0.7575912457667593
1006,-0.0283881531967555
1007,-0.1882605778543156
1008,0.474485042297784
1009,-0.21861040322921257
1010,0.3333153193431746
1011,-0.44554107961350214
1012,0.3886333152912064
1013,-0.4565440062098901
1014,-0.3824226017366943
1015,-1.4099860784394924
1016,0.33233677710408066
1017,-0.9422532384485712
1018,1.698691771933684
1019,0.1341206058748592
1020,-0.8598003031107622
1021,-1.4322605382996627
1022,-0.39972635348914787
1023,0.65171835358308
1024,1.0251429582264848
1025,-0.7009051560854981
1026,-0.02248094981137372
1027,0.11915724229347222
1028,-0.9849752311573101
1029,0.9941601867222958
1030,0.6341001119798269
1031,-0.03938494758146763
1032,-0.29930337885060504
1033,0.9785122147737585
1034,0.20104312262496607
1035,0.17742097416376462
1036,-0.7936273894433965
1037,-0.676721799198078
1038,-0.30419230989185564
1039,0.7411050601619704
1040,-0.8338590106776378
1041,-0.2906345101605689
1042,0.45339260816009325
1043,-0.9914226824130439
1044,0.6170652679757936
1045,0.31378146889185143
1046,-1.112029852440985
1047,0.34235411697239027
1048,0.19726405609444903
1049,0.6699032441025679
1050,-0.6811104223460993
1051,0.06781179410706753
1052,0.2422246144196979
1053,0.01204852706228736
1054,-0.5261187477243606
1055,0.37690156815496956
1056,-0.09897204460437162
1057,-0.4603637853181145
1058,-0.19635391518106154
1059,0.011000584826149198
1060,0.5756885477274367
1061,0.07554476357685072
1062,0.36350325445419235
1063,0.45364115431995844
1064,0.12413736577246295
1065,-0.06562513692440344
1066,-1.108370246262007
1067,-0.618194600694743
1068,-1.2349107554588294
1069,0.3763870847857248
1070,0.2658721400911055
1071,-0.7865925485265771
1072,0.16215844304363553
1073,0.02883313368553504
1074,0.8374472536978093
1075,0.2230575720633499
1076,-1.1573811344415852
1077,0.9265935079222173
1078,-1.0481235428310012
1079,0.1788160257603349
1080,-0.1562554345631259
1081,-0.892926256825754
1082,0.9098579012192354
1083,-0.9695139084551857
1084,-0.048165352976927533
1085,-0.13894187327030938
1086,0.04170329424390867
1087,-1.022558357926405
1088,1.0337784896460631
1089,0.08881195546487064
1090,0.6054997643664987
1091,0.725320343932338
1092,-0.3386842569340206
1093,0.5996141565495954
1094,0.7280944603646098
1095,0.6443939805668658
1096,0.09697099269525236
1097,-0.10184653804967482
1098,0.27866124720516183
1099,0.25033462440370097
1100,0.10238350565636367
1101,-0.6957915104779945
1102,0.7807746844836128
1103,-0.547927784710611
1104,-0.03849250579994347
1105,-0.43482413657659597
1106,0.27650880366601027
1107,0.26430519336541586
1108,-0.18768165416852173
1109,0.6959108285913317
1110,0.7774905377845939
1111,-0.5861914823099611
1112,-0.25252578442988827
1113,-0.8957759134614484
1114,1.217167393342633
1115,0.11127562767849786
1116,-0.5445007124788337
1117,0.5784776839337032
1118,-1.2286993207294088
1119,0.20712638228602293
1120,-0.011849942260224545
1121,0.2553054120749313
1122,0.15975397354750856
1123,0.3155065107820128
1124,1.1425655695194898
1125,-1.2924830599674721
1126,0.7766817436153048
1127,-0.3751726368759368
1128,-0.4435863630754694
1129,-0.5657000041813338
1130,1.1802796219438885
1131,0.34818171936637876
1132,-0.5610345845804178
1133,0.5510921866442211
1134,-0.10126319102683061
1135,-0.07998853878046132
1136,-0.19543299441391032
1137,0.9394631596445616
1138,-1.268166273633993
1139,0.7428768282796983
1140,-0.34986432871901946
1141,0.7594490357127031
1142,0.1670588436274666
1143,-0.5623305584820062
1144,0.3670509106412391
1145,-0.6157960470340648
1146,0.17076593369323692
1147,-0.1571557643510012
1148,-0.508041056886962
1149,0.7589368181080207
1150,-0.6259445295723287
1151,0.09602285847175301
1152,-0.1537353423294403
1153,-1.6114869126619333
1154,1.2662107283338249
1155,0.2007019291564942
1156,0.7693539655212912
1157,-0.5995419114439094
1158,0.44387560400654613
1159,0.5332223617110713
1160,0.1688012549127669
1161,-0.2655463838908608
1162,-0.21237693837136462
1163,-0.6539162292801781
1164,0.6680444686832706
1165,0.31599714546046287
1166,-0.22262524067724426
1167,-0.8332574207332105
1168,0.7041130987743602
1169,-0.7064946560168786
1170,0.9147664204915391
1171,0.575501494768746
1172,0.11723496787400609
1173,-0.03010540026455285
1174,0.14799324970600056
1175,-0.31926019842150727
1176,-0.40057311407416313
1177,-0.39047844281494515
1178,-0.48918107522030274
1179,-0.14945897884132875
1180,0.12843668017179483
1181,0.38202043818196846
1182,0.8678802107788116
1183,0.672783518814916
1184,-0.1979779712040426
1185,-0.4761574386233358
1186,-0.5304379895476272
1187,0.7880958729515037
1188,-0.25426588059427246
1189,-0.33870555241867595
1190,-0.3307047658793935
1191,0.23025623085165703
1192,0.5571475615125371
1193,-0.28758194760501365
1194,0.9664460589781698
1195,-0.65159847029851
1196,0.11487607070190986
1197,0.16462106096446527
1198,-0.21227490637445193
1199,0.33609920268696264
1200,-1.8732752662768397
1201,0.5588273910632248
1202,-0.7554330573785644
1203,0.6124061815206912
1204,0.10606409447866094
1205,-0.10604978502168992
1206,0.711085563648849
